newspaper,category,title,url,content,date_scraped
BBC,Arts/Culture/Celebrities,"Why these 2000s indie heroes are back and bigger than everAfter being dismissed as ""indie landfill"", many guitar bands are back with a vengeance after 20 years.23 hrs agoCulture",https://www.bbc.com/news/articles/cr5d04r634go,"""I'm pretty sure we hung out in Brixton. Hopefully I didn't embarrass myself."" Luke Pritchard, the eternally youthful lead singer of The Kooks, is reintroducing himself to fellow indie survivor and Hard-Fi frontman, Richard Archer. Both admit the 2000s, when they each sold millions of records, are a bit of a blur. ""But I think I'd remember if you'd done something odd,"" reassures Archer, all chiselled good looks and friendly bonhomie. ""It's weird, because we were all part of the same scene but, when you're on tour, everyone's like planets, orbiting around but missing each other."" The Kooks and The 'Fi were at the epicentre of the last great indie boom – a scene that kicked off in 2002 when The Libertines jolted British guitar music out of its post-Britpop slump. Over the next half-decade, they joined acts like Franz Ferdinand, Kaiser Chiefs and Razorlight as they surfed a wave to the top of the charts. Angular riffs, clever-clever lyrics and big, hooky choruses were the order of the day. By 2006, seven of the UK's 10 best-selling new albums were by guitar bands, including the Arctic Monkeys' incendiary debut, Whatever People Say I Am, That's What I'm Not, and The Kooks' Inside In/Inside Out. But the party couldn't last forever. In 2008, The Word magazine coined the phrase ""indie landfill"" to describe a seemingly endless parade of identikit bloke-bands cluttering the airwaves. Where were they all coming from? Why couldn't you tell them apart? Why where they all called ""The Something""? Almost overnight, radio stations ditched indie for a new generation of forward-thinking pop (Lady Gaga, Florence + The Machine) and club-centric hip-hop (Black Eyed Peas, Dizzee Rascal). ""It did suddenly seem that four boys in a band became very un-hip,"" says Archer. ""The opportunities dried up in England,"" agrees Pritchard. ""We were playing smaller venues and the vibe just wasn't exciting any more."" ""It got to a point where we were just exhausted,"" Archer continues. ""It felt like we were screaming into the void. So we stopped and tried other things."" In the 2010s, Hard-Fi's guitarist Ross Phillips retrained as a tiler, while Archer formed the short-lived blues band OffWorld. But when he streamed an acoustic set of Hard-Fi songs during Covid, the response was big enough to tempt the band back on stage. A one-off gig at London's Forum sold out in minutes. ""The response was just so warm. I was quite taken aback by it,"" says Archer. The show led to a full reunion. This summer, the band will release a 20th anniversary edition of their class-conscious, Mercury Prize-nominated debut, Stars of CCTV, while preparing a long-delayed fourth album. The Kooks, meanwhile, never went away, recording a clutch of more experimental albums that blended drum loops, pastoral pop and even Ethiopian jazz influences. But today, the band are bigger than ever after hits like Naïve and Ooh La found a new audience on TikTok. Later this year, they will headline the O2 Arena for the first time, with18 to 24-year-olds making up 45% of the audience. How do they explain this sudden revival? ""We're at that point where teenagers start going back to listen to the music their parents grew up with,"" Pritchard observes. ""In the 90s, we did it too, going back and discovering Nick Drake, so there's a circular nature to it. The scene, and even the fashion, has come around again."" But there's something else, too. Songs like The Kooks' She Moves In Her Own Way and Hard-Fi's Hard To Beat have something that went missing in the 2010s - choruses you can sing until you're hoarse. ""Yeah, that anthemic thing was removed from guitar music,"" agrees Pritchard. ""People started consuming music on earbuds, so they connected with the introspective stuff. ""But when we were gathering a little fanbase in Brighton, we'd play all these small clubs and you'd filter the setlist by whether people could sing along to the hook."" Archer recalls the grind of those early tours. In their first year, he reckons, Hard-Fi were on the road for ""almost 365 days"". But with one grassroots venue closing every fortnight in the UK, it's getting harder to book tours and road-test songs. ""What worries me is, if you're a new artist now, do you have the opportunity to go out there and make mistakes and fix them?"" says Archer. A shrinking live scene isn't the only upheaval in the industry. The Kooks' debut album sold 1.5 million copies in 2006 – making it the fifth biggest record of the year. Compare that with 2024, when the best-selling album in the UK (Taylor Swift's Tortured Poets Department) only sold 600,000 copies. Streams have cannibalised sales, turning every artist into a cult act. It doesn't help that opportunities for promoting music have dried up. The only music TV show left standing is Later... With Jools Holland, while weekly music magazines like the NME are no more - not that everyone laments its demise. ""We were never the best friends with the NME,"" laughs Archer. ""Who was?"" asks Pritchard. ""There were two or three anointed bands and the rest of us were cast out."" Are there any reviews seared into their memories? ""No, I've done a lot of work on that,"" Pritchard jokes. ""But I definitely was more sensitive than I should have been."" ""How can you not be, though?"" asks Archer. ""They're criticising something you've sweated blood and tears over."" While compiling the anniversary edition of Stars of CCTV, he found an old clipping where a critic said the band's fans didn't understand real music. ""I kept it,"" he says, ""so I could get revenge later."" ""You should frame it and put it in the loo,"" Pritchard suggests. ""Then I'd just be angry every time I have a dump."" But the music press was powerful in the 2000s. Both frontmen recall feeling pressure to live up to the NME's ideal of a gobby frontman. Archer, a thoughtful and introspective character, was even provoked into saying he wanted to be the biggest star in the world. ""I don't see the point in being just another indie band,"" he boasted in one interview. ""What's the point of being parochial and small-time? I'm in competition with Eminem."" ""You had to be super-confident and say provocative things,"" Pritchard reflects now. ""But what I learned is that a lot of songwriters are introspective, insular people - and when you throw them in front of a camera, it's quite challenging."" With hindsight, both men emerged from the 2000s relatively unscathed, and share a newfound appreciation for their early records. Pritchard, in particular, is revisiting the breathless pop of The Kooks' first two albums on their new record Never/Know, released this week. ""I felt like I slightly lost my identity [because] I'd been collaborating with outside producers so much,"" he says. ""So I went back and played all the records we were listening to when we started -  not to repeat ourselves, but to get a firm hand on the identity again."" The result is an album that's perfectly timed for summer road trips and sun-soaked festival sets, replete with buoyant melodies and timeless guitar grooves. Archer is in a similar place, with a new album inspired by a CD-Rom of old demos an ex-girlfriend sent to him last year. So, have the bands got a five-year plan? ""Definitely - but it's locked up in my safe,"" laughs Pritchard. ""I think it's good to have goals!"" ""Do you really?"" asks Archer, with a concerned frown. ""I literally don't know what I'm going to have for lunch.""",2025-05-10
BBC,Arts/Culture/Celebrities,"Bargain Hunt expert admits terror offence after sales to 'Hezbollah financier'Oghenochuko Ojiri, who has been an expert on the BBC programme, has admitted eight offences.8 hrs agoUK",https://www.bbc.com/news/articles/cdj9wpk2nxjo,"An art expert who has worked on the BBC's Bargain Hunt has admitted failing to report a series of high-value art sales to a man suspected of financing the proscribed group Hezbollah. Oghenochuko Ojiri, 53, pleaded guilty to eight counts under the Terrorism Act 2000 of failing to make a disclosure during the course of business, the first prosecution of its kind. The court heard on Friday that Ojiri sold artwork worth £140,000 to Nazem Ahmad, who is accused of supporting the Lebanon-based group and was sanctioned by the US in 2019. Lyndon Harris, prosecuting, said Ojiri had read news reports showing Ahmad had been sanctioned and discussed this with other people. The offences took place between October 2020 and December 2021. Ojiri founded Ramp Gallery, now known as the Ojiri Gallery, based in east London. Mr Harris said: ""There is one discussion where Ojiri is party to a conversation where it is apparent a lot of people have known for years about [Ahmad's] terrorism links."" He added that ""Ramp Gallery engaged a third party to advise on compliance matters"" but that the advice given was ""not properly acted on"". Westminster Magistrates' Court heard that Ojiri ""dealt with Mr Ahmad directly, negotiated the sales of artwork and congratulated him on purchases"". The prosecution's case claimed that at the time of the transactions, there was a significant amount of online material showing Ahmad's alleged links to the ""blood diamond"" trade - a reference to how diamonds are sometimes used to fund armed conflict and insurgencies. Ahmad was also sanctioned by the UK government in April 2023, which froze his assets and banned UK nationals from doing business with him or his companies. That restriction was imposed on the day Ojiri was arrested. At the time, the UK government said Ahmad had ""an extensive art collection in the UK"" and conducted business ""with multiple UK-based artists, art galleries and auction houses"". Hezbollah is a Shia Muslim political and military group in Lebanon and is backed by Iran. It is proscribed as a terrorist organisation by countries including the UK and the US. Ojiri, also known as Ochuko Ojiri, was charged following an investigation by the Metropolitan Police's specialist arts and antiques unit, alongside the Office of Financial Sanctions Implementation (OFSI) and HMRC. Under the legislation, it is an offence if people do not notify police if they know or suspect a business associate to have been involved in financing a proscribed group. According to the prosecution, Ojiri told police he did not support terrorist activity and was sorry for what he had done. He said he knew who Ahmad was and he denied that money or greed were motivating factors, saying it was more because of the excitement and kudos of dealing with a ""name"" in the collecting world. Ojiri is listed on Bargain Hunt's website as one of the show's experts. He is not a member of BBC staff, works as a freelance presenter and has also appeared on Antiques Road Trip and Channel 5's Storage: Flog the Lot! He has not worked on BBC programmes since 2023. A BBC spokesperson said: ""It would not be appropriate to comment on ongoing legal proceedings."" District Judge Briony Clarke granted Ojiri bail but ordered him to surrender his passport. Gavin Irwin, mitigating, told the court Ojiri was not a flight risk. He will be sentenced at the Old Bailey on 6 June.",2025-05-10
BBC,Arts/Culture/Celebrities,"Free beachfront concert by Dizzee Rascal cancelledA councillor claims the impromptu gig was ""an irresponsible ticket stunt"".7 hrs agoKent",https://www.bbc.com/news/articles/c78750y9zveo,"A free beachfront concert in Kent by chart-topping rapper Dizzee Rascal has been axed just hours before it was set to begin. The Sevenoaks-based musician posted a video on social media encouraging fans to ""pull up"" to a free concert on the Margate Steps on Friday at 18:00 BST. But music promoters Margate Summer Series said he had been forced to pull the plug on the impromptu event, according to the Local Democracy Reporting Service. In a public statement, alongside an image labelling the gig postponed, it said: ""Dizzee Rascal will be rescheduled due to filming taking place in Margate today. Hold tight, more news coming soon."" ""Tonight in Margate on the Kings Steps, it's a pull up, don't call it a pop up, I'm coming down there, we're going to have a rave up, yeah?"" the artist had said in a video to his more than half a million Instagram followers. The video gained thousands of views in just hours. Dizzee Rascal, real name Dylan Kwabena Mills, was made an MBE for services to music in 2020. In 2003, aged 19, he became the youngest artist to win the Mercury Prize, with his debut album Boy in da Corner. A graphic promoting the event had been shared by Margate Summer Series – the promoters of Dreamland's summer concerts – saying: ""Bring your friends, your mum, your dad, even your little sister. Everyone's welcome!"" Ward councillor for Margate Central and former mayor of the town Rob Yates said he had emailed Dreamland on seeing the social media posts. ""I think it's an irresponsible ticket stunt,"" he said. The London-born rapper and Mike Skinner of The Streets are set to perform at the Marine Terrace venue on 29 August. Dreamland's operations manager Shane Guy wrote in an email to Yates about the unplanned seafront gig: ""This event is not being organised by Dreamland. ""We have been in contact with the promoter and management team for Dizzee Rascal with a firm request that it be cancelled immediately and that a statement goes out confirming cancellation to all media and social media channels."" Yates said there had been ""no liaison"" with the council. He added: ""It's council land, it's dangerous to hold it right next to the sea, there's no police, medics or planning."" It is understood that Thanet District Council and the police are aware. Kent Police have been approached for comment. Follow BBC Kent on Facebook, on X, and on Instagram. Send your story ideas to southeasttoday@bbc.co.uk or WhatsApp us on 08081 002250.",2025-05-10
BBC,Arts/Culture/Celebrities,"UK tour of Jack Thorne's vampire play cancelledThe production, written by the co-creator of The Adolescence, is based on the Swedish book and film.9 hrs agoNorthamptonshire",https://www.bbc.com/news/articles/cwy73kzkj1vo,"The UK tour of Let the Right One In, written by the co-creator of Adolescence, has been cancelled due to ""unforeseen circumstances"". The production was due to begin its tour at Northampton's Royal and Derngate in October and finish in Liverpool in April 2026. It is based on the best-selling Swedish novel and award-winning film by John Ajvide Lindqvist. A spokesperson for the show's producers said: ""Due to unforeseen circumstances, the UK tour of Let the Right One In is no longer able to proceed as planned."" They said ticket holders would be contacted directly by their point of purchase with refund information. The tour was to follow a sold-out run at Manchester's Royal Exchange. After Northampton, it was due to go to Bromley, Bristol, Salford, Fareham, Cardiff, Southend, Eastbourne, Glasgow and Birmingham. The play tells a story of vampires, love, loneliness and survival, and was directed by Bryony Shanahan. It comes after the Netflix series Adolescence, co-written by Thorne and actor Stephen Graham, which shows the aftermath of the stabbing of a teenage girl, with a 13-year-old boy from her school arrested for her murder. It was released soon after Toxic Town, another hit the 46-year-old wrote for the streamer, which was based on the true story of the Corby toxic waste case. Follow Northamptonshire news on BBC Sounds, Facebook, Instagram and X.",2025-05-10
iHarare,Business,Business,https://iharare.com/category/business/,© 2023 iHarare - All Rights Reserved © 2023 iHarare - All Rights Reserved,2025-05-10
iHarare,Business,Ministry Of Transport Apologises For False Claims On Victoria Falls Road after Being Accused Of Corruption,https://iharare.com/ministry-of-transport-apologises-for-false-claims-on-victoria-falls-road-after-being-accused-of-corruption/,"The Ministry of Transport and Infrastructural Development in Zimbabwe has issued an apology after it posted incorrect information on social media, falsely claiming that contractors were already on site for the Victoria Falls Road project. The apology came after social media users, including investigative journalist Hopewell Chin’ono, accused the government of corruption in the tender process. “The Ministry of Transport and Infrastructural Development wishes to unreservedly apologise to members of the public and all its stakeholders,” read a statement posted on 29 April 2025. The original tweet, published at 9:18am on 29 April, stated that “all eight contractors involved in the project are now on site.” But this claim was false — the tender process had not even closed at the time. Hopewell Chin’ono reacted strongly to the false claim on X (formerly Twitter), saying the government had exposed itself. “They floated a tender for the repair of the Bulawayo–Victoria Falls Road, and the closing date for this tender process is today, 29 April 2025,” he posted. “Yet… the Ministry of Transport’s Twitter handle [says] all the contractors are already on site.” Chin’ono said this could only mean one thing: “Mnangagwa gave the tender to his cronies in exchange for kickbacks and bribes!” He went further, suggesting there may be whistleblowers inside the Ministry: “Perhaps tweeting this is a deliberate move by progressive people inside the regime who are fed up with Mnangagwa’s shameless public procurement criminal cartels.” In a formal retraction issued later the same day, Permanent Secretary Eng. P.J. Makumbe clarified the actual state of affairs. “The Ministry acknowledges that no contractor is on site, as the tender process is still ongoing.” The Ministry explained that the tweet was posted without verification from technical officials: “One of the officers… acknowledged that she breached the internal Standard Operating Procedures of information verification.” The tender, issued on 17 April, closed at 11:00am on 29 April 2025. According to the Ministry: “An evaluation committee will sit, whereupon the outcome will be sent to the Special Procurement Oversight Committee before awarding the same to successful bidders.” Despite the mix-up, the Ministry stressed its commitment to transparency: “The Ministry remains committed to the need for sharing correct information to members of the public.” Follow Us on Google News for Immediate Updates",2025-05-10
iHarare,Business,RBZ Hands Out US$10 Million to 135 Companies Through Targeted Finance Facility,https://iharare.com/rbz-hands-out-us10-million-to-135-companies-through-targeted-finance-facility/,"RBZ Hands Out US$10 Million to 135 Companies Through Targeted Finance Facility The Reserve Bank of Zimbabwe (RBZ) has pumped ZiG300 million (around US$10 million) into the economy through a special funding facility aimed at boosting key industries. Since January, 135 private sector companies have benefited from the initiative, which offers affordable loans to support economic growth. According to RBZ data, the agriculture sector was the biggest winner, with 60 companies accessing funds from the Targeted Finance Facility (TFF). The manufacturing sector wasn’t far behind, with 53 companies benefiting. Meanwhile, 18 firms in the wholesale and retail space also got a slice of the funding, and the construction and energy sectors saw four companies each receive support. RBZ Governor Dr John Mushayavanhu explained that agriculture and manufacturing were prioritised because of their crucial role in driving Zimbabwe’s economic growth. “In line with the facility objectives, the manufacturing and agriculture sectors received the biggest share of the funding, given their significant contribution to domestic production. An analysis of historical growth trends of the Zimbabwe economy shows that strong recovery in agriculture and manufacturing production has had significant positive impacts on the economy,” Dr Mushayavanhu said. Also read: ‘We no longer need the black market’: Why Zimbabwean Manufacturers Are Now Turning Away From Parallel Forex Dealers The TFF, launched by the RBZ at the start of 2025, is designed to boost the economy without causing inflation. It does this by offering low-interest loans to productive industries, while keeping the country’s tight monetary policy intact. Under the TFF, banks borrow money from the central bank at 20% interest and are allowed to on-lend to businesses at a maximum rate of 30%. Loans are short-term, with a maximum repayment period of 270 days. Borrowers can take out and repay loans in ZiG or foreign currency at the current exchange rate. Dr Mushayavanhu expressed satisfaction with how the facility is working. “Overall, the TFF has enabled the Reserve Bank to make available targeted liquidity to the productive sectors of the economy, while maintaining its current tight monetary policy stance, aimed at durably reducing inflation to low and sustainable levels,” he added. Speaking virtually at the ZITF 2025 International Business Conference last week, Finance Minister Professor Mthuli Ncube assured businesses that government will continue to tighten the screws to make sure the TFF stays effective and truly benefits the economy. Follow Us on Google News for Immediate Updates",2025-05-10
iHarare,Business,Why Zimbabwe Seized Land From Black Farmers During Land Reform Program Under Mugabe: Presidential Spokesperson Explains,https://iharare.com/why-zimbabwe-seized-land-from-black-farmers-during-land-reform-program-under-mugabe/," Zimbabwe’s presidential spokesperson George Charamba has revealed why some Black farmers lost land during the country’s controversial Fast Track Land Reform Programme under former President Robert Mugabe in the early 2000s. Writing on the social media platform X, Charamba explained that some Black farmers were used by white farmers to try and protect their land from government takeover. “At the height of Fast Track Land Reforms, a number of black Zimbabweans became parapets behind whom hid several white farmers who sought to deflect and defeat the programme,” wrote Charamba under his X handle @Jamwanda2. “In short, white farmers would ‘transfer’ their farms to those blacks in the hope of saving the farms from acquisition.” Charamba’s post came in response to prominent lawyer and businessman Tawanda Nyambirai’s claim that President Emmerson Mnangagwa had personally intervened to restore land to him and other Black Zimbabweans who lost their farms under the first republic. Tawanda Nyambirai revealed that he lost his land because of political abuse of the system by powerful figures. “In my case, it was the late General Mujuru who abused the system and targeted me,” Nyambirai wrote. “His main target was Mr Strive Masiyiwa as was later explained to me by the former First Family… When HE discovered that the situation was too dangerous for me after my brothers were kidnapped, he advised me to vacate the farms and wait for sanity to prevail before vindicating my rights.” Nyambirai said he was eventually helped by the late Vice President Msika and Chester Mhende. He added that President Emmerson Mnangagwa, who was the speaker of Parliament then,  was supportive and had even advised him to step aside temporarily to avoid violence. Nyambirai confirmed that he followed all the legal steps to reclaim his farms. He said the land was restored after 20 years, thanks to direct intervention from President Mnangagwa. “Upon being reminded that I lost my farms under the First Republic, the President directed that my farms be restored,” he said. “I followed the prescribed legal process and indeed the title to my farms was restored after 20 years. We are now in the final stages of taking back possession.” Nyambirai also mentioned that the group he belongs to includes other Black farmers who held land through companies. Charamba responded by thanking Nyambirai for clarifying the history. “Thank you for clarifying matters for the sake of truth and history. Kune vanga voshandisa your case to badmouth Land Reforms. Anyway, justice was restored and we are happy for you and your family,” Charamba posted. He added that not all land losses were the same. “I would never put landless blacks as a population in the same group with Rhodesian landed gentry, thereby creating a false impression their SCARS were comparable,” Charamba said. He concluded by noting that Zimbabwe’s land issue continues to draw global interest. “It’s not fortuitous that the Zim land issue is being revisited now when Trump has pronounced himself on SA’s racist land policies,” he said. Follow Us on Google News for Immediate Updates",2025-05-10
iHarare,Business,Zimbabwe Returns Seized Farms To Black Farmers Who Lost Land Under Mugabe,https://iharare.com/zimbabwe-returns-seized-farms-to-black-farmers-who-lost-land-under-mugabe/,"The government of Zimbabwe is now restoring farms to black farmers who lost their land during the controversial Fast Track Land Reform Programme under former President Robert Mugabe, businessman and lawyer Tawanda Nyambirai has revealed. Writing on social media platform X, Nyambirai said the directive to return the farms to black indigenous farmers came from President Emmerson Mnangagwa himself. “Upon being reminded that I lost my farms under the First Republic, the President directed that my farms be restored. I followed the prescribed legal process and indeed the title to my farms was restored after 20 years,” wrote Nyambirai on 24 April 2025. “We are now in the final stages of taking back possession. My Senior Brother, Nic Vingirai was also assisted. We have an association of black indigenous farmers who lost land. We are all grateful that the Government, especially the President himself, has stepped forward to give us redress.” Nyambirai revealed that an organised group of black indigenous farmers who had lost their land had formed an association to engage the government and navigate the legal process. When asked if the group included companies that lost land during the programme, he replied: “Some members of the group held their farms through their companies.” He stressed the importance of acknowledging progress, saying: “We must always give credit where it is due.” Presidential spokesperson George Charamba responded positively to the news, thanking Nyambirai for shedding light on the issue. “Thank you for clarifying matters for the sake of truth and history. Kune vanga voshandisa your case to badmouth Land Reforms. Anyway, justice was restored and we are happy for you and your family.” Nyambirai went on to give more personal context about how he lost his land. He said the late General Solomon Mujuru had targeted him, and that the real target was telecommunications magnate Strive Masiyiwa. “In my case, it was the late General Mujuru who abused the system and targeted me. His main target was Mr Strive Masiyiwa, as was later explained to me by the former First Family,” he revealed. Nyambirai explained that President Emmerson Mnangagwa, who was the speaker of Parliament at the time,  had tried to help but ultimately advised him to leave his farm for safety after his brothers were kidnapped. “HE [President Emmerson Mnangagwa] did his best to assist me after he was requested to help me by the late VP Msika and by a dear friend, Mr Chester Mhende. “When HE discovered that the situation was too dangerous for me after my brothers were kidnapped, he advised me to vacate the farms and wait for sanity to prevail before vindicating my rights. “HE was for land reform, but not for the violence. HE always believed that some cases deserved compensation and that land must have title.” He also mentioned that Mnangagwa had played a behind-the-scenes role in trying to assist. “I was privileged to know the side of HE that is hidden to many. If I was better at making friends, I would have had the privilege of being closer to him.” The restoration comes nearly 20 years after the farms were seized. “Justice was restored,” Charamba concluded in his reply. Follow Us on Google News for Immediate Updates






Tags: Fast Track Land Reform ProgrammeGeorge CharambaTawanda Nyambirai Follow Us on Google News for Immediate Updates",2025-05-10
iHarare,Politics,"Zimbabwe Spends US$1.53 Billion in 4 Months, Citizens Demand Answers",https://iharare.com/zimbabwe-spends-us1-53-billion-in-4-months-citizens-demand-answers/,"Zimbabwe Spends US$1.53 Billion in 4 Months, Citizens Demand Answers Zimbabwe’s Finance Minister, Professor Mthuli Ncube, says the government has managed to live within its means, spending US$1.53 billion in just four months while collecting slightly more, US$1.57 billion in revenue. Speaking to journalists in Harare on Tuesday, 29 April, the minister described this as a major achievement. In a video shared by Information Secretary Nick Mangwana on X, Ncube proudly announced that despite limited borrowing space, Zimbabwe is staying on budget. “We managed to raise US$1,57 billion in terms of revenue. In terms of expenditure, it was US$1,53 billion equivalent. Again, we were able to live within our means as we always do. We have a tight budget because of limited space for borrowing,” Mthuli Ncube said. Watch the video below: The Minister of Finance, Economic Development and Investment Promotion, Prof. Mthuli Ncube reports that Zimbabwe exceeded its first-quarter target for mobilizing tax revenue and non-tax revenue. During the same period, the Government also managed to contain expenditure to an… pic.twitter.com/G58ykCTH2f — Nick Mangwana (@nickmangwana) April 29, 2025  However, ordinary Zimbabweans didn’t exactly roll out the red carpet for the announcement. In the comment section, many questioned how the money was being used, pointing to the daily struggles they face despite all the government’s “target beating.” Here are some of the reactions: @MuronzwaLameck: But civil servants are earning less than 250 USD. Make it make sense. @gonorejindwi1: How come muzvipatara hamuna mishonga, the roads are not being revamped when you are reaching the targets? @lovemoresithol8: If we are always surpassing tax collection targets, why are there no improvements in the Hospitals, in people’s lives, in schools, in whatever you might think of? @ColonialGhost1: Exceeding revenue targets while: * Civil servants earn poverty wages (below USD100/month)
*Hospitals lack basic drugs
*Infrastructure crumbles
*Diaspora remittances (not govt policy) keep families alive
This isn’t success, it’s extracting blood from stone while elites feast. @GwenziNdin57383: A father who keeps a fat wallet, yet his family is impoverished and starving. You’re containing public expenditure by not disbursing funds to Ministries & Parastatals. And we are expected to give a pat on Mthuli’s back for a job well done? Follow Us on Google News for Immediate Updates",2025-05-10
iHarare,Politics,"Pics: Zim Deputy Minister Sheillah Chikomo Gets Engaged in Style – Helicopters, Yachts and Dubai Dreams",https://iharare.com/pics-zim-deputy-minister-sheillah-chikomo-gets-engaged-in-style-helicopters-yachts-and-dubai-dreams/,"Pics: Zim Deputy Minister Sheillah Chikomo Gets Engaged in Style – Helicopters, Yachts and Dubai Dreams Zimbabwe’s Deputy Minister of Foreign Affairs and International Trade, Sheillah Chikomo, just proved that even serious politicians can have fairy-tale love stories. Known for keeping her private life under wraps, the glamorous Mwenezi East MP gave her followers a rare peek into her romantic life- and it was nothing short of cinematic. Taking to Instagram, Sheillah revealed that she is officially off the market. The post featured a stylish reel of her fiancé, whom she affectionately calls Ba Josh, going down on one knee and popping the big question at a helicopter pad in Dubai. Without revealing his full identity, Sheillah let the video speak for itself. But that wasn’t all. After the proposal, the lovebirds hopped onto a luxury yacht cruise around the stunning Dubai Marina. From Atlantis The Palm to Ain Dubai and the iconic Burj Al Arab, the couple enjoyed breathtaking views while celebrating their next chapter. Naturally, social media couldn’t keep calm. Her comment section was flooded with love and admiration. See the pictures below:   Also read: ‘MaMinister Manyama’ New Deputy Minister Of Foreign Affairs Sheillah Chikomo’s Pictures Go Viral Affectionately known as Sheyz, Sheillah was born on September 18, 1990, in Triangle, Zimbabwe. She’s more than just a politician—she’s also a businesswoman with a sharp mind for leadership and diplomacy. She was sworn in as Zimbabwe’s Deputy Minister of Foreign Affairs and International Trade in February 2024 and said she was fully ready to take on the challenge. “On this new role, it is a very big one, I must say, but I would say it’s all hands on deck now. We are looking into foreign affairs and the bilateral relations that Zimbabwe has with other foreign countries. My ministry looks into the relationship between Zimbabwe and other nations. There is also engagement and re-engagement, and as our President always says, ‘Nyika Inovakwa nevene vayo, Zimbabwe is open for business’. As a new deputy minister, I am looking forward to really working hard to strengthen the relations we have with other countries,” she said. Follow Us on Google News for Immediate Updates",2025-05-10
iHarare,Politics,ICT Minister Tatenda Mavetera Responds to Viral Bum-Shaking Dance Video,https://iharare.com/ict-minister-tatenda-mavetera-responds-to-viral-bum-shaking-dance-video/,"ICT Minister Tatenda Mavetera Responds to Viral Bum-Shaking Dance Video Minister of Information, Communication, Technology and Courier Services, Tatenda Mavetera, has responded to claims that she appears in a viral video showing a sensual kongonya dance at the recently held Zimbabwe International Trade Fair (ZITF). In the clip, a woman wearing a black formal outfit gets down on her hands and knees in the middle of a cheering crowd. She is soon joined by another woman wearing a dress made from the national fabric. Together, they wiggle their hips to Sekuru Gudo’s song Weru, while the crowd encourages them. The video was shared on X by journalist Hopewell Chin’ono, who criticised Mavetera, accusing her of behaving in a way unbefitting of a government minister. He compared the incident to the dignity of Zimbabwe’s first Tourism Minister, Victoria Chitepo, suggesting she would be ashamed. Hopewell wrote: “Zimbabwe’s first Minister of Tourism was Victoria Chitepo. I wonder what she would make of today’s Zimbabwean Minister of ICT, Tatenda Mavetera, presiding over these shameful acts by groups like YoungWomen4Mnangagwa and (ZANUPF’s) women in business at the Zimbabwe International Trade Fair.🥲🥲🥲Mnangagwa has taken Zimbabwe into the sewer; it cannot get worse than this!” Watch the video below: Zimbabwe’s first Minister of Tourism was Victoria Chitepo. I wonder what she would make of today’s Zimbabwean Minister of ICT, Tatenda Mavetera, presiding over these shameful acts by groups like YoungWomen4Mnangagwa and (ZANUPF’s) women in business at the Zimbabwe International… pic.twitter.com/LUAsjUNXuf — Hopewell Chin’ono (@daddyhope) April 27, 2025  Also read: ICT Minister Tatenda Mavetera Breaks Silence On PhD Scandal, Use of ‘Dr’ Title Responding in the comments, Minister Mavetera denied that she was the woman in the video. She said the footage did not show members of Young Women 4 ED, the group she leads, and accused Chin’ono of spreading fake news. She fired back: “POINT OF CORRECTION, please note that I only preside over Young Women 4 ED, which is not captured in this video you reference. Why is my name Mavetera in your tweet? You always say you are trained to verify these things before posting. We do not expect your calibre to be pushing FAKE news and false narratives.” Follow Us on Google News for Immediate Updates",2025-05-10
iHarare,Politics,"Ziyambi Ziyambi Speaks On Leaked Term Extension Memo, Hints Real Amendments Are Coming",https://iharare.com/ziyambi-ziyambi-speaks-on-leaked-term-extension-memo-hints-real-amendments-are-coming/,"Ziyambi Ziyambi Speaks On Leaked Term Extension Memo, Hints Real Amendments Are Coming Justice, Legal and Parliamentary Affairs Minister Ziyambi Ziyambi has finally spoken out about a viral document that’s been causing a stir online. The document, which is believed to be a leaked cabinet memorandum, proposes major constitutional changes. Among them: scrapping a section of the constitution that prevents sitting leaders from extending their terms; a move that could allow President Emmerson Mnangagwa and his deputies to stay in power until 2031. Other proposals include giving Parliament up to three more years beyond its current five-year limit and shifting control of voter registration from the Zimbabwe Electoral Commission (ZEC) to the Registrar of Births and Deaths. Speaking exclusively to NewsHub, the minister dismissed the document as fake and slammed social media users for spreading what he called “false documents.” He made it clear that if any constitutional changes were coming, they would be done transparently and not in the shadows. “I am sick and tired of social media manufacturing and circulating these false documents. This is not the process the government follows when passing a bill. The bill is a public document, and there is no need to get excited. When the government has finalised it, it will be in the public domain for debate. As the government, if we propose a bill, we do not do so in secrecy. The procedure is public,” he said. While denying that the viral document was legitimate, Ziyambi hinted that Zanu PF might still be working on its own constitutional changes behind the scenes. “Mine is coming, wait for it. I do not discuss these matters in secrecy. When it is released, you will see it, and it will be gazetted, not these fabricated documents,” he said. Follow Us on Google News for Immediate Updates",2025-05-10
